PEITSCH_CODE,ALL_ORDER,A_ORDER,B_ORDER,C_ORDER,D_ORDER,ALL_UNORDER,A_UNORDER,B_UNORDER,C_UNORDER,D_UNORDER
1841,89.54224898007773,90.55221066715319,79.12457912457914,88.69998817792771,91.66666666666667,86.86896528455739,85.87240771148818,73.06397306397308,85.74493369627506,91.66666666666667
1713,90.86728657072226,89.47368421052632,90.44343501451345,90.5393457117595,91.43034100402522,88.93831415394207,89.47368421052632,87.97911239087709,88.24049513704686,91.43034100402522
1351,93.23424667455622,97.91666666666667,86.26507445083296,93.04627035999586,90.95507433742728,92.79941953789775,97.91666666666667,84.37910953855227,89.28789293495176,90.95507433742728
9369,91.40516968009655,88.44538553234206,100,91.2736218730874,83.33333333333334,90.2630882852382,88.44538553234206,100,89.76184537088942,83.33333333333334
1955,87.95515965851548,100,82.67982858439179,88.11040979196932,100,86.34455980413138,100,78.75802574954547,86.98166199655488,100
2837,91.76378966069555,100,90.70229167690468,89.95984509293633,94.58333333333333,89.70087366476602,100,89.73227404022037,85.76511244948288,92.5
5273,94.06870297806508,97.91666666666667,100.0,89.04551024202496,100.0,93.28771367514119,97.91666666666667,100.0,87.07793130871374,100.0
4379,92.78501691880396,94.83024691358025,90.20467836257309,93.63636363636363,88.02968960863699,91.98552159394632,94.83024691358025,90.20467836257309,90.60606060606061,88.02968960863699
505,93.83766648064304,92.99843726485763,100,94.19191919191918,100.0,93.17218198724078,91.6398102596789,100,94.19191919191918,100.0
4421,92.79910583103903,95.55555555555556,100.0,88.13396057347671,90.23569023569024,91.72511896054822,93.33333333333333,100.0,85.94758064516128,87.2053872053872
2331,92.58483404476759,94.23203496966256,100,91.95831329164662,90.44356851725273,91.5197697246423,93.94529661840808,100,90.37101170434504,87.55997063365484
1607,91.69949753595542,94.72049689440995,100,87.39626518142504,95.76923076923077,90.52594416442322,94.72049689440995,100,84.22822707484409,95.76923076923077
3227,91.12464439295036,93.46092503987241,90.11888728555395,88.56245538982128,100.0,89.02778448832645,93.46092503987241,87.36916786916787,83.77109910830723,100.0
1829,93.57870005947638,100.0,100.0,93.88095238095238,100.0,92.52044848868563,100.0,100.0,92.04761904761905,100.0
